entry_id,student_id,task_id,topic,difficulty,correct,task_text,solution
1286,22,1286,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
1287,2,1287,интегралы,easy,неправильно,Вычислите неопределённый интеграл ∫ 2x dx.,
1288,5,1288,неравенства,hard,правильно,Решите неравенство: x > 4.,
1289,27,1289,пределы,easy,правильно,Найдите предел lim (x→0) (sin x) / x.,
1290,10,1290,функции,easy,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
1291,30,1291,уравнения,medium,правильно,Решите уравнение: 6x + 10 = 76.,
1292,11,1292,уравнения,easy,неправильно,Решите уравнение: 8x + 9 = 89.,
1293,2,1293,тригонометрия,easy,правильно,Вычислите sin 45°.,
1294,7,1294,логарифмы,easy,правильно,Вычислите log_2 2.,
1295,5,1295,пределы,hard,правильно,Найдите предел lim (x→0) (sin x) / x.,
1296,6,1296,тригонометрия,medium,правильно,Вычислите sin 45°.,
1297,24,1297,площадь/объём,hard,неправильно,Найдите площадь прямоугольника со сторонами 15 см и 14 см.,
1298,23,1298,матрицы,medium,неправильно,"Найдите определитель матрицы [[1, 4], [1, 1]].",
1299,17,1299,вероятности,easy,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
1300,14,1300,комбинаторика,medium,правильно,Сколькими способами можно выбрать 6 учеников из 7?,
1301,19,1301,производные,medium,неправильно,Найдите производную функции f(x) = x^5.,
1302,17,1302,производные,hard,правильно,Найдите производную функции f(x) = x^3.,
1303,6,1303,матрицы,easy,правильно,"Найдите определитель матрицы [[2, 5], [1, 2]].",
